ID,target
000137c73,1825611.28678191
00021489f,1592997.7185888253
0004d7953,1645187.2952516787
00056a333,2835937.6626605815
00056d8eb,1428499.2288892488
0005fc190,2560935.8394171293
000787e86,1477797.8636655423
0008510a0,2024435.7694243432
000895faf,2940491.104166316
000986fba,1790481.8792414253
0009efcc5,20000000.0
000dd8f00,13355426.428051177
000e1cdc2,1857719.5490746018
00103739c,2339042.9028155147
00134b367,1197266.2146486284
001788d0d,2034810.4885628957
0019c8ad7,1587597.1653562172
001a267b9,674081.3819094964
001a85486,1852803.7019427544
001c4de06,1935371.9255973403
001f9014b,1919015.6694371628
00216fb94,3530672.989685311
00235690e,3189811.3058382114
00240739d,10608744.747376679
0024c3747,2428106.655017137
00297052d,1428642.1421961475
002ab8f85,1533922.007490128
002bed5c0,1857573.0747134814
002bf3974,2968203.191522454
002d23a26,2545964.861341455
002f27de9,1911231.8569978855
0030d8bb4,2158518.604908834
003146acd,1955004.2622921236
003223263,1057790.8423913019
00335575e,2074796.9498887178
00337cf9d,1902773.6955347667
003394397,2247542.0232285787
0036358a3,3319405.214837166
003770d30,2216157.086055499
003bed5ea,1082103.473612785
003ea6427,1628064.4360078431
003ef8132,5800142.371719921
003fd1723,2764190.484326185
0041861b4,2943750.0
0042b718b,2763431.9032587595
004381d8f,3513416.912040962
0043ca764,2024051.3619945461
004486837,423641.3861556641
0045c123e,4000000.0
0048915c6,2161734.197127905
004ab9a09,2224901.5986284614
004b2e1c9,3822481.697423783
004c54732,1655681.5621941306
004cdefce,7040471.797044137
004dd971b,2022666.66
004f9329b,1287821.450701857
004fd2bca,1327250.881237303
0054bfedb,1700624.9467357516
0054ec58a,331318.27931754774
00551f45d,20000000.0
005777b4c,2136189.873474043
00578d6ea,1547645.92810444
005802488,2071120.2467723526
0059833b6,2100288.918857829
005a70085,1909862.0944536396
005b148a0,2696834.4213636066
005c28df4,1328570.0403761503
005f8dc26,3192007.4481916544
00603c202,3489466.077501076
006049609,4768480.681121642
00612f47e,791552.4708756957
00647a57f,7116908.745834579
0065853ee,2099480.1125568147
006589d5e,839884.3157789521
006598823,10000000.0
0065c093c,1607458.1132494637
006738351,2403785.213119172
006a0c6a8,1417815.6548786666
006e9efe6,2349138.076379548
006f029d3,1129390.3021638577
0070f35a2,2535759.0763128465
007135f85,4997872.714529632
007285433,40000000.0
00735e101,1952971.1163808354
0074ecf4e,3658571.691963419
007635fa9,1441402.3728356843
007723613,2069693.1736500293
007867da9,741223.0603385343
0078bfbd6,796414.2317846161
0078ce229,614825.9759967059
