ID,target
000137c73,1757575.195177761
00021489f,1808090.162164389
0004d7953,1711325.269625013
00056a333,2854688.8540190207
00056d8eb,1101761.189754131
0005fc190,2444206.5176922306
000787e86,1504142.45161543
0008510a0,2293700.6902429163
000895faf,3465244.6879267725
000986fba,1614067.5916718773
0009efcc5,20000000.0
000dd8f00,13574892.161504941
000e1cdc2,1849992.133281249
00103739c,2939301.2917625033
00134b367,1252554.5804359454
001788d0d,1760397.8460591112
0019c8ad7,1587844.6589425532
001a267b9,815358.9596041258
001a85486,1886405.868369491
001c4de06,2557977.870220586
001f9014b,2069713.0169274712
00216fb94,3641345.900672097
00235690e,3406692.052790732
00240739d,11257143.765598642
0024c3747,2545121.0171880163
00297052d,1502320.556495481
002ab8f85,1565784.0015907218
002bed5c0,1885680.7109440553
002bf3974,3072197.209611382
002d23a26,2645923.665378918
002f27de9,3199348.4263310176
0030d8bb4,2436964.4195995918
003146acd,2074336.9400884702
003223263,991984.6329611916
00335575e,2485556.4860412744
00337cf9d,1345372.300476305
003394397,2559013.8686339282
0036358a3,3771149.9304407444
003770d30,2466848.3660343117
003bed5ea,1069418.6280637
003ea6427,1608245.9164330105
003ef8132,7909965.751196238
003fd1723,3018868.5938744307
0041861b4,2943750.0
0042b718b,2585941.5664710165
004381d8f,3668596.714408391
0043ca764,2557272.880957852
004486837,472191.2977418074
0045c123e,4000000.0
0048915c6,2263907.005269832
004ab9a09,1507437.5224516098
004b2e1c9,2771140.315525874
004c54732,2017345.997216928
004cdefce,6691860.333960176
004dd971b,2022666.66
004f9329b,1258787.21617716
004fd2bca,1056969.4932420317
0054bfedb,1529974.9623813222
0054ec58a,352729.4512091343
00551f45d,20000000.0
005777b4c,1852288.852634604
00578d6ea,1605872.2456238812
005802488,2010597.1602584338
0059833b6,2940063.7744150828
005a70085,2212331.827427553
005b148a0,1555782.0766896012
005c28df4,1529880.1991798168
005f8dc26,3862369.2268396704
00603c202,2688896.9067029785
006049609,5359777.743823449
00612f47e,765312.7283405258
00647a57f,7085295.162080076
0065853ee,1368969.6993859296
006589d5e,819681.6458903351
006598823,10000000.0
0065c093c,1484906.6696002984
006738351,3365162.2929089405
006a0c6a8,1540847.470592087
006e9efe6,2634599.1074077766
006f029d3,914628.5557226167
0070f35a2,2836948.497099799
007135f85,5596556.198577237
007285433,40000000.0
00735e101,2293186.605406455
0074ecf4e,3768459.029257655
007635fa9,1502253.234379788
007723613,1542118.8580067232
007867da9,665925.7654145153
0078bfbd6,830998.359572623
0078ce229,579222.3626481917
007a89d50,3197182.04647052
007d43dfa,2783397.5432493663
007ee9e05,2715668.8691952336
007ffeae2,3185043.944404224
00835c85c,2197765.229541197
0084b08f1,2142129.7361345473
0087fb290,1379099.2988617863
0088a96bd,2794857.14
008ac4292,3262779.486263415
008d8cca8,1699576.798682676
008e07b8c,1839744.7058827165
008e5e25a,2906954.381060103
0094edcdb,933333.34
00950141c,2524093.6005642307
009566ef1,1420906.2887108172
0095c81d4,1031227.5273588181
0097a6ed4,12400000.0
0098fef9a,1831084.393298972
009b321ec,5709332.895446805
009cd681e,2213425.550623585
009f34f86,1032418.5257885876
009f35cd3,2205263.595780025
009f65109,6000000.0
00a19014a,18000000.0
00a27e76a,360000.0
00a3b6ef7,1391594.5474509294
00a427603,1123990.5014523286
00a6dc8be,2422518.7277962593
00a811734,10000000.0
00a8f58a7,3568185.3375398307
00aaae151,2466380.6565460637
00ab17f67,1640498.1777016693
00ac2d3a5,3025304.772287502
00adab1b6,2553680.7803192707
00aef0d56,669364.7726325572
00b0b06c4,2100000.0
00b0e2303,531000.0
00b1fbbc9,750961.4689455087
00b43e0c1,4715921.647504084
00b7190a8,1625724.1666220522
00b722e1b,190000.0
00bba815f,2773227.375351159
00bbb1c42,2194200.4649765026
00bc2b665,1042490.0892350303
00bc35689,2800000.0
00be23f52,2773808.699308515
00be24ac5,2068316.1743795415
00bfd0f70,2922877.225484681
00c02f73e,3614213.674226548
00c08e5b3,3132127.753740035
00c8690ff,6905658.805844943
00c8df4d5,800000.0
00c8e30de,2761838.7765406184
00ca3fb04,938052.5872123919
00cabf621,1333948.3538216369
00cb48ae3,1552155.1860554998
00cb6b147,1907996.9580318048
00cc91a22,3747934.3281245637
00cd65e9d,1568163.657166312
00cd7d6a8,1508491.4617223435
00cdc1483,1624825.246339104
00ce9bea5,1717807.647413064
00cea0091,5272225.386065009
00cea68c6,2830046.8620312037
00d5a5975,2920982.311054566
00d80a3a4,37500000.0
00d9f3864,405541.92944113543
00da4bd31,2256134.1780164563
00df4dd77,8064570.229187588
00e1a55bf,1099725.3248997775
00e332971,1700534.2600825785
00e5b6b1b,2716082.0771519877
00e85d5e3,1249225.9132119117
00e90abfa,1516582.538050629
00e9708b4,1592592.6125152176
00e9c680f,20000000.0
00eaa4394,2472865.4824560736
00eae8832,1834673.4681319902
00ebefdc0,2303770.6085970188
00ecbcb1b,1396042.8281395177
00ed49382,2519739.4437929112
00ed87564,7400825.856987752
00ef96cfd,90666.66
00efe7ca3,3660783.810185668
00f36aa18,1121689.808937609
00f3fb071,2801773.759780853
00f43f548,1666645.3646809966
00f4d58ec,2006721.8472817389
00f56e106,3709800.2921716315
00f84d8c2,1946825.8795666404
00f92953b,1394480.8073433384
