ID,target
000137c73,1563287.9944407716
00021489f,1772443.0577897108
0004d7953,1875674.00834187
00056a333,3118668.5471144216
00056d8eb,870396.608048268
0005fc190,2666618.0453934497
000787e86,1704912.8174898126
0008510a0,1661861.9982653249
000895faf,3546967.459345531
000986fba,1506648.6059863495
0009efcc5,20000000.0
000dd8f00,11911863.16365432
000e1cdc2,1898134.8001035608
00103739c,2914308.8755125203
00134b367,1618878.0923068703
001788d0d,1687308.946793893
0019c8ad7,1875872.699234904
001a267b9,664008.5999767669
001a85486,2083366.0858552537
001c4de06,2642459.0819317307
001f9014b,3044181.7250998416
00216fb94,4684373.316837619
00235690e,3626072.312840885
00240739d,9928423.237139111
0024c3747,2472814.542766787
00297052d,1666149.7205155585
002ab8f85,1649715.2895913154
002bed5c0,2016985.9790793068
002bf3974,2511769.6302188914
002d23a26,3061762.5186731108
002f27de9,3189302.1940160925
0030d8bb4,2368377.8394273184
003146acd,1753904.182940445
003223263,1137846.160630315
00335575e,2549163.4799366714
00337cf9d,1696927.94532919
003394397,2552930.728853168
0036358a3,4956694.377953972
003770d30,2320477.944782194
003bed5ea,981573.8256453843
003ea6427,1946691.1241603978
003ef8132,7681306.537974363
003fd1723,2628695.8580884356
0041861b4,2943750.0
0042b718b,3207638.5401396593
004381d8f,3505638.5862518586
0043ca764,2295073.035175497
004486837,553106.9479751568
0045c123e,4000000.0
0048915c6,2372505.1178018423
004ab9a09,1452218.214187714
004b2e1c9,2754387.4607780194
004c54732,1508120.5945827283
004cdefce,6268874.850507981
004dd971b,2022666.66
004f9329b,1112270.4531777964
004fd2bca,1221875.7875338604
0054bfedb,1477728.5047130426
0054ec58a,406637.78530425136
00551f45d,20000000.0
005777b4c,1559821.4161495233
00578d6ea,1845921.8149843481
005802488,1988359.620582535
0059833b6,2704731.0543710636
005a70085,2308713.7322646263
005b148a0,2891760.6198422452
005c28df4,1843381.2147337797
005f8dc26,2775086.960993932
00603c202,3103119.351480089
006049609,5856273.760117948
00612f47e,860866.0340704812
00647a57f,5657906.356502987
0065853ee,2535481.7190570557
006589d5e,14000000.0
006598823,10000000.0
0065c093c,1551060.782009114
006738351,2655662.026605709
006a0c6a8,1531306.449313974
006e9efe6,2385948.417428716
006f029d3,953353.9741435427
0070f35a2,2548469.510276497
007135f85,6879050.76373548
007285433,40000000.0
00735e101,2074411.6597733335
0074ecf4e,4856654.968279992
007635fa9,1591676.9757437252
007723613,1369485.75451044
007867da9,777999.923195375
0078bfbd6,549863.1746064563
0078ce229,778159.5486804731
007a89d50,3491575.292085193
007d43dfa,2122255.9899329427
007ee9e05,2605144.4401993747
007ffeae2,3410701.51706666
00835c85c,1878811.3269539184
0084b08f1,2569282.435013565
0087fb290,1117747.7328570208
0088a96bd,2794857.14
008ac4292,3198075.746221299
008d8cca8,1483262.9343247444
008e07b8c,2097782.192693982
008e5e25a,2755591.4357214156
0094edcdb,933333.34
00950141c,2233876.8533729645
009566ef1,1391661.5523862378
0095c81d4,1642211.5047384675
0097a6ed4,12400000.0
0098fef9a,2042426.4519166157
009b321ec,8575154.650574064
009cd681e,2320045.086520354
009f34f86,1051367.399988421
009f35cd3,2363266.4656414124
009f65109,6000000.0
00a19014a,18000000.0
00a27e76a,360000.0
00a3b6ef7,1561422.8955268806
00a427603,1029526.7352976442
00a6dc8be,1902379.6082026605
00a811734,10000000.0
00a8f58a7,6484810.803729441
00aaae151,3213442.5011520237
00ab17f67,1408446.9631460551
00ac2d3a5,2834999.0784354922
00adab1b6,2226632.401497561
00aef0d56,547800.4809360073
00b0b06c4,2100000.0
00b0e2303,531000.0
00b1fbbc9,715756.338727371
00b43e0c1,4425657.212575996
00b7190a8,1326871.120737749
00b722e1b,190000.0
00bba815f,2796302.8062842716
00bbb1c42,2251486.2180206655
00bc2b665,1059469.755206068
00bc35689,2800000.0
00be23f52,2636411.820319221
00be24ac5,1394796.0718602529
00bfd0f70,3541382.937004178
00c02f73e,2964304.677474315
00c08e5b3,3272534.6728016166
00c8690ff,5213268.597387222
00c8df4d5,800000.0
00c8e30de,2637634.9847961147
00ca3fb04,1421865.0473006885
00cabf621,1392544.0190631456
00cb48ae3,1644013.917895264
00cb6b147,2156284.180515957
00cc91a22,3143088.1616789033
00cd65e9d,1791623.6156318148
00cd7d6a8,1287341.6971026352
00cdc1483,3305273.7645973456
00ce9bea5,1508641.7896891846
00cea0091,5386374.288459553
00cea68c6,2476879.1593128485
00d5a5975,2225849.6458602734
00d80a3a4,37500000.0
00d9f3864,471453.72023744875
00da4bd31,2381628.8799360637
00df4dd77,10136272.634275882
00e1a55bf,1853888.7981278186
00e332971,2657205.5162982
00e5b6b1b,2644130.3451038483
00e85d5e3,1508908.9727237092
00e90abfa,1552336.3911736084
00e9708b4,2145229.7298099617
00e9c680f,20000000.0
00eaa4394,2575352.4519702108
00eae8832,2067226.3850920969
00ebefdc0,2440775.876603823
00ecbcb1b,1480406.2072166763
00ed49382,2531873.9583059107
00ed87564,8552898.16202015
00ef96cfd,90666.66
00efe7ca3,3943586.248266466
00f36aa18,830678.3619733265
00f3fb071,2714342.3730300916
00f43f548,1795149.4123327145
00f4d58ec,1847759.1114486954
00f56e106,4519958.458212558
00f84d8c2,1942164.0781082967
00f92953b,1316829.7537838677
00fa1d469,13790994.459564503
00ff96f49,1874646.0282320236
0100ce0d8,2545702.294063856
0102ea9e1,4981417.689352384
0104b3af3,1931102.74955923
010672441,1449418.0374239692
010771ca5,2520344.448451903
0108aea9f,1139396.0452702518
010a479e1,2361928.1191000575
010d0a2dd,3301674.6370504037
010e3cea2,986057.0269744683
010e5417b,2344115.6756799542
01108a561,110000.0
0110cca98,1693737.0467309176
011449698,2154956.7777103595
0114795f0,2039608.7944089582
011626c20,39200000.0
0117c8f27,3486996.6394120627
0117dcb47,1064673.177868288
0118c34be,2692274.2636263263
0119efcb9,5338131.444414917
011a58e13,2672074.117119522
011b7902b,5396434.636689858
011ca122e,200000.0
012053244,1736042.3284795438
0122a258e,1453952.0374947928
0122a4305,538562.9826825561
01230d8ba,1435224.6661171007
012414f4e,5416666.66
012452125,1864563.6703091913
0124529b5,268000.0
012556288,3338772.0431994046
01257c24c,1646988.9271826579
01258b972,1176118.97554404
0125b64db,1196727.5021417162
01295ef92,3953869.7121979333
012a2752f,1862178.4412732662
012b6ba95,380000.0
012b96b58,2542733.4874335397
012e881b9,1998691.9348944484
012f25e94,2111155.1592268324
012fa70bb,4170000.0
01304fc0a,2127065.973823982
013230913,5248348.271067158
01336ceb8,1552690.5369322873
0133b85e7,1564173.4144740454
0136f8766,1673928.001948928
0137356b9,2446599.1653365223
013750184,495788.86533333344
013a3f07c,1583176.0920253212
013cc1c13,2357548.2345721084
013e96334,6000000.0
013fae0b1,4584137.424460142
014076343,1136535.5379344104
0140ea0ba,3455890.3895329055
0143ee127,287346.64482344815
014461014,2227231.457263698
01446634f,800000.0
014729fb2,17000000.0
014749c88,3555000.0
014787fc1,1460000.0
014a6143c,1499016.8612881291
014af25cd,1801545.949882351
014b5797e,5949217.083937234
014badcb1,878831.7322822792
014c523b1,20000000.0
014e55fdb,808061.0396860148
014ea0456,2424791.980003334
0151cc525,1817277.8980728458
015409983,3644102.9908583853
015411bfe,2649512.284091833
01560b792,47000.0
0157b07da,3018309.528571541
01587bbbc,1999833.226200508
0158ba234,2455583.525340781
01590d52a,14800000.0
015a40790,3368189.083593732
015b07817,544796.1324371983
015fc3313,3457008.402421988
01604ee4b,10386070.581888089
016054375,3030520.9239887316
01642dec0,2668986.5524742287
0166ab5ea,872197.8752604238
016b405be,2200000.0
016bdc940,3735860.123330547
016c31d1a,200000.0
016d290da,10000000.0
016decdd2,2450160.3376916177
016ee1214,8618888.987940382
016efef23,5956481.761766188
016f60448,1860723.3482959245
017029678,2267273.7037909236
01704d4ca,1811131.9986585835
0172638ce,2396122.283634612
0173e6be5,9463968.354598217
0174ed320,1060000.0
017623c5c,5070708.04921731
017a4044f,2277494.7592797456
017a6c7f9,4554809.698547715
017ae7ac3,2248609.565101276
017b80d83,3282813.0068183877
017d9f1a4,1000000.0
017e22e34,1626669.609370067
017e9a902,10695759.479001988
0180f14e9,2731958.8070750795
018148c57,2845084.912177185
018166b42,1435037.0707046995
0181a6d0e,1250045.2020476928
018283661,1232503.133215539
0183f9b32,1298026.6051197592
0186cbba4,1214808.3663584366
0188bc86f,1694755.9443549772
01890383f,400000.0
018965366,3066688.900242682
0189c8ab0,4348547.301973134
018d514a2,2797345.3970690784
018d765bb,1734575.404323729
018dbbe73,2214953.624058351
018de39ca,2657824.138955198
018fd935f,8587387.020362752
018ffc9fa,2124279.2266767644
019372984,3495126.3053756114
01937e592,600000.0
019381521,1210481.583077789
01952e574,2000000.0
019540ad9,12299345.88084114
01955815c,2715921.103428359
0196be03d,1581841.560720794
01978c738,2718850.623963705
0197f607c,3665017.360510636
01980e862,1449418.0374239692
019823615,1303651.4841449359
019ab3785,2999827.7522955397
019c0d544,3400516.1407397455
019c5ad1d,5800000.056144458
019cff829,3990577.286499582
019ed3e51,2668667.3184591965
019fd88df,1623965.401744449
01a0a9e06,1330313.8656501346
01a1f927c,1645942.5768168296
01a4d6c6c,753113.2563255377
01a697820,2664116.535239137
01a72cedb,617635.1394167175
01a900d08,1894811.3022642003
01a960c35,2786766.089661553
01aa854be,1129202.7623258047
01ab08b6a,1502252.9807871024
01ad8126b,2863295.8331834944
01af69076,4358409.503570755
01aff9a04,3129666.941027084
01b128a94,2098291.428329311
01b1e697f,3444406.9717403846
01b3159e1,3098984.8071931754
01b342719,2100000.0
01b375dad,11442909.838718446
01b6d93e9,1906960.6358585737
01b6e8722,200000.0
01b728f6c,2546075.918669345
01b784536,2569916.359722957
01b7d0580,20000000.0
01b7defea,879905.8940622517
01b80bb3c,2616424.6367428494
01b8c1484,3909708.499271002
01bbb0d76,844215.5238340602
01bc848d9,1317462.1778903939
01bd8211e,2312228.16046043
01bdda11d,2357107.558146807
01be390b4,2191610.2748834835
01be6122c,3212967.148698173
01c1d1fb0,3000000.0
01c33d5d2,1791919.6994173557
01c34e2ff,1489704.3492058548
01c362322,6720000.0
01c553e1a,2706948.4062626413
01c65531d,2474614.3759215064
01c6933d0,40000000.0
01c74c797,3346557.0680586705
01c7eafe8,3210056.651840222
01c81cd35,8022908.0575400125
01c898445,2840329.293488684
01c9fd3a7,3533333.34
01ca7113f,1028810.2530554613
01cb0f6ea,6153619.482347443
01cc582f5,190000.0
01cca8141,400000.0
01cef01a2,3000000.0
01d10e85d,2006625.3517934037
01d193713,4000000.0
01d2fecbe,1110727.5073968333
01d38c28f,1163304.9052089828
01d396bc2,1476847.1432375987
01d7bfe15,2895623.0061610113
01d8282f2,2727659.615408787
01d94bd22,5505265.947827231
01da2afeb,4213963.277418942
01db02cda,2689555.196177119
01dd4ee95,989187.6340755558
01dd8785b,773658.4357169278
01dff0d9c,2124497.1053229524
01e04a9fb,1026133.5100792106
01e06a9f0,1586219.624290987
01e1970fb,2977346.111430761
01e1ee7f9,2177968.932455286
01e37465e,50000.0
01e38e47e,737362.7303776549
01e6618b1,4407845.193992357
01e8de681,4599659.528366723
01e9513b2,1867416.2470710627
01ea633f5,3186521.5319613675
01eba0824,2830671.4320771643
01eca1d02,3144787.5301940977
01ed1f78a,2256091.519352086
01ee29ec7,5321928.073222178
01eed81f9,1509262.3497885356
01ef1d226,3207148.4466642058
01f0030e3,2213459.0714045977
01f15fad3,1813049.9850207241
01f330ffe,8400000.0
01f39eb1e,800000.0
01f44549a,2272922.3837572825
01f5a652b,2285741.727373163
01f889c84,19500000.0
01fa9c31e,2224083.757447719
01fd4e7e9,1934762.3767701683
01fde1134,2611587.2179036993
01ff14471,12000000.0
01ffa7fbe,5966922.652460761
02001f60c,1866666.66
0201ea0a0,2216886.488630395
0201fe232,2254687.228189917
020699f8e,1961231.5562014766
0206a24ce,7996500.0
0206bfd06,4655791.436122525
020741219,2335301.0925017362
020816bdb,1606802.8968636908
0209a7570,3344151.179484574
0209bf7b8,2176668.0198102095
0209d2fd2,961577.159350255
020b294bd,2669897.339921613
020b5b442,2331020.022170867
020bd2d15,2085446.814368515
020eaebb2,2560345.26865359
020ed0585,2621375.0653178585
020f67b89,3354454.576901306
02118146a,1758610.5549758787
0211c154c,3515497.175856739
0211f9abc,1684745.1393237258
021257ae5,2000000.0
02135d6ab,2028531.1701151768
02170db23,908034.8026909464
02180e987,1508179.697295702
0218218c1,8314038.023600615
0218cd3d7,300000.0
0219f8398,2000000.0
021aee575,429178.8853391165
021bd4dca,2157819.1883827155
021da9216,725697.5155189893
021ebd418,50000000.0
021fd795a,5000000.0
02223cd36,8000000.0
0223c16c1,1930382.8361265962
022678dd2,1904342.9933538346
022792b0a,2743261.2848634166
022804284,1577801.2902315136
0228aa82d,2164648.8582694586
0229e75c4,2375967.885738943
022a8c2f7,20000000.0
022cb2631,3291691.4558781204
0230d4064,6818614.815554992
023377ebc,2172431.1773912995
02342e4f7,887736.5035447557
0235e2eab,2798989.472752987
023990ec3,3512014.274370798
023ac9a3c,1746118.9400347648
023b81381,2526712.9947483484
023fa6bf0,2731393.4978102795
024078072,1800000.0
0241d1cc7,2780684.6686469894
0241dbd70,1661710.4074613526
02423aea3,725449.6660337683
0242e62ca,8133333.34
024306e5d,526832.4326400092
0244ca2e6,1139396.0452702518
0245590f8,546581.0789930362
0246d6ee2,2074930.830697655
024739c7d,1773655.5473582135
024766f47,8333333.34
024813220,2183038.393839293
024890eac,2707202.48255933
024c65d46,3204342.1026379047
024c8f9db,2307714.9887968916
024cbb5b4,719785.0638800097
024d9058c,1740147.3930551196
024fe32af,1326629.9792619
025045845,2371494.0322593534
0250eb809,948573.193100916
025179e5e,1446805.0884502043
02537cf5e,3755917.0648992923
0254223d8,4481145.892159279
0256c0b0e,8750000.0
025774ca3,3529127.9906742168
025786cb9,3276492.3172068372
0257e2b97,1645233.0823762866
025994da9,1342115.0000063821
025a2f31f,2045071.851525129
025a544da,2497253.370370035
025a96ed9,2121166.772862765
025abdc92,3747063.3858533013
025ba7d70,3938058.9176227762
025c222b3,3540254.8859261395
025c7bb5f,1674882.6958984681
025e5d770,2638769.95322134
02635ccad,2849617.4367952156
02648787c,21200000.0
026756d03,2323648.059811229
0267a271c,2483425.9997607693
02681ecec,2282593.4061720488
02697d7c3,2764548.944296352
0269a6f71,3814031.9301795913
0269d314c,2023498.9775425447
0269dba28,2727802.934765338
026a61d88,2708000.0
026aeaa2c,2937224.6704984806
026b02a83,2019892.9469358618
026baed22,2234528.3547139755
026c4e17b,1007237.3941212796
026c5991c,1997611.820569048
026cf59d9,1231721.5907208654
026cfc392,243673.88828948268
0270a390f,1581581.9593197177
0270be3af,2309380.299738341
0270e156b,20000000.0
027124809,3305483.3194809514
0272c405a,26344000.0
027400cb8,860000.0
0274ce8b8,8666666.66
027769b10,2163860.4996210192
0277d96d0,1816865.6700819423
027a21566,8545176.373488907
027c75423,18000000.0
027cc80a8,1948904.9580042174
027d5aea6,3089333.34
02865c5ec,1559256.6559924872
0287280ba,2794492.312157357
02898064e,3027690.2636366533
028988631,1862658.215760773
028a5c0d4,2290049.521733493
028da53a4,160000.0
028ee267a,1797349.2928439875
0292f2fc5,3009577.8212657836
02975edfa,1952851.1676528582
029a9db2e,1643429.1934147535
029b14b56,3135611.351240465
029bbe7d3,1677188.0674042392
029c1e398,1417132.271717321
029da4b41,1872190.2725543408
02a0c1918,2375218.7178519173
02a2a1bdf,2918748.827929913
02a2c00e0,1868469.797158923
02a31514c,3160620.319018048
02a3dc04d,2000000.0
02a565b91,647590.5032779424
02ac98fd5,3210804.1102491785
02adff31a,8785070.205922848
02affe93a,2756666.582667009
02afff518,2442956.8216938474
02b000198,1007500.0
02b0b4bae,4864177.173860879
02b0c3fdb,2290576.35385393
02b220cf1,3132097.361325792
02b25ade0,8977580.435062794
02b413bb1,5059297.57882811
02b4aaba1,14864333.34
02b67ff32,1451581.9123850395
02b71a6b2,4441411.62054991
02b79188f,21100000.0
02b8961fc,2817097.940851567
