ID,target
000137c73,1835057.9166464868
00021489f,1951599.775810774
0004d7953,1778076.0751065009
00056a333,4030637.585955037
00056d8eb,1365698.5435109942
0005fc190,2531245.572130307
000787e86,1873474.7585239857
0008510a0,1787505.9783298036
000895faf,3106927.3957113507
000986fba,2023586.0665223803
0009efcc5,20000000.0
000dd8f00,11654183.4637447
000e1cdc2,1717418.598219158
00103739c,2202605.6407283116
00134b367,1374025.4340006744
001788d0d,1747033.4511409285
0019c8ad7,2413645.928040769
001a267b9,876136.069182989
001a85486,1916546.7433558742
001c4de06,2531015.997521035
001f9014b,2099014.1994266585
00216fb94,3042905.4992191126
00235690e,3065029.386099131
00240739d,10419159.026782447
0024c3747,2431331.046532582
00297052d,1495994.9015447877
002ab8f85,1820832.889531273
002bed5c0,1657980.30449146
002bf3974,3441429.1906536967
002d23a26,2467891.0058119777
002f27de9,2156109.460476571
0030d8bb4,2369039.9210230173
003146acd,1587335.0916605168
003223263,976787.1299261933
00335575e,3199815.686636834
00337cf9d,1760498.6897051434
003394397,1995001.3876881064
0036358a3,3804359.09414601
003770d30,2090771.6130402882
003bed5ea,1126215.741565775
003ea6427,1715213.9285682582
003ef8132,7287093.740427045
003fd1723,2713745.4124486665
0041861b4,2943750.0
0042b718b,2257110.001308253
004381d8f,3938865.6388484323
0043ca764,2662620.711246035
004486837,557742.6190365901
0045c123e,4000000.0
0048915c6,1744809.232212659
004ab9a09,2246179.13664233
004b2e1c9,3620405.652457509
004c54732,1432012.4738141857
004cdefce,4319717.715673335
004dd971b,2022666.66
004f9329b,1546618.8678233372
004fd2bca,990154.8759331772
0054bfedb,1273031.3582934276
0054ec58a,436574.0708107845
00551f45d,20000000.0
005777b4c,2245353.47195699
00578d6ea,1821172.3866917181
005802488,1596931.3106690198
0059833b6,3217449.536103157
005a70085,1870306.191638448
005b148a0,2547031.003781852
005c28df4,1869103.5342522047
005f8dc26,2804380.4622072284
00603c202,2381585.681678258
006049609,4613715.400511573
00612f47e,817103.3497942899
00647a57f,7663725.668129136
0065853ee,2116606.9830883113
006589d5e,977860.0432704724
006598823,10000000.0
0065c093c,1505412.3404845558
006738351,3252101.819370607
006a0c6a8,1186633.461920308
006e9efe6,2728712.542031883
006f029d3,1348118.207228853
0070f35a2,3031009.5624634703
007135f85,3510262.669318051
007285433,40000000.0
00735e101,1715179.2032762321
0074ecf4e,3080599.2771013915
007635fa9,1491778.9856465096
007723613,2185960.179347348
007867da9,756668.3925193946
0078bfbd6,894285.6922539015
0078ce229,578253.7902610477
007a89d50,2625355.6222656188
007d43dfa,2083455.0561393097
007ee9e05,1918748.5970082022
007ffeae2,2713756.5332512693
00835c85c,1647460.7923530769
0084b08f1,1857069.38564187
0087fb290,1666739.4252402328
0088a96bd,2794857.14
008ac4292,2791843.490278011
008d8cca8,2133038.7740429505
008e07b8c,2117082.4513428938
008e5e25a,2947752.23207586
0094edcdb,933333.34
00950141c,3385977.000448531
009566ef1,2365511.7379318513
0095c81d4,1469015.757636021
0097a6ed4,12400000.0
0098fef9a,1909948.0112746723
009b321ec,3847060.034557685
009cd681e,2490688.395497133
009f34f86,1142492.3802033719
009f35cd3,1779565.9992807533
009f65109,6000000.0
00a19014a,18000000.0
00a27e76a,360000.0
00a3b6ef7,2015391.135908077
00a427603,981011.4154205183
00a6dc8be,1863755.4766705094
00a811734,10000000.0
00a8f58a7,6142063.06287595
00aaae151,2200236.6418165388
00ab17f67,1416406.069986349
00ac2d3a5,2106125.4303583708
00adab1b6,2053793.971559726
00aef0d56,842274.6193614905
00b0b06c4,2100000.0
00b0e2303,531000.0
00b1fbbc9,563158.9347446238
00b43e0c1,3054791.750032026
00b7190a8,1641885.7199032565
00b722e1b,190000.0
00bba815f,2388651.220270491
00bbb1c42,2698705.45963759
00bc2b665,1443274.910859948
00bc35689,2800000.0
00be23f52,2368122.5397966285
00be24ac5,1577705.4008109968
00bfd0f70,2739345.4792134715
00c02f73e,2747954.1135739386
00c08e5b3,1701241.4351864865
00c8690ff,4204196.251478016
00c8df4d5,800000.0
00c8e30de,2396050.939461315
00ca3fb04,1354929.61408497
00cabf621,1571755.9186239757
00cb48ae3,1305872.3897300626
00cb6b147,1451337.762706469
00cc91a22,3770562.044226994
00cd65e9d,1575475.5333908475
00cd7d6a8,1384357.905700066
00cdc1483,1946298.5175054152
00ce9bea5,1886817.268804131
00cea0091,3858390.7663952527
00cea68c6,2769256.851058097
00d5a5975,2637629.693837706
00d80a3a4,37500000.0
00d9f3864,338233.1804205378
00da4bd31,2171696.617040628
00df4dd77,9161996.04934696
00e1a55bf,1671333.8217934906
00e332971,2430921.470231619
00e5b6b1b,2624669.3167395093
00e85d5e3,1915325.657927753
00e90abfa,1275910.4644762755
00e9708b4,1986102.8101489926
00e9c680f,20000000.0
00eaa4394,2501925.947169849
00eae8832,1879563.513264129
00ebefdc0,1925657.0216107108
00ecbcb1b,2306749.294993529
00ed49382,2349258.180345255
00ed87564,7086745.716171842
00ef96cfd,90666.66
00efe7ca3,2790183.8780021467
00f36aa18,1340697.0164009358
00f3fb071,1960567.7555222898
00f43f548,1064255.319273388
00f4d58ec,2051023.4869761555
00f56e106,3743446.6397728855
00f84d8c2,1691390.6043008398
00f92953b,1309571.107178475
00fa1d469,12147224.147727305
00ff96f49,1458092.5046972877
0100ce0d8,4130743.8032961455
0102ea9e1,2701324.0988127682
0104b3af3,2339464.92136199
010672441,859721.551287512
010771ca5,4478649.225838368
0108aea9f,1574199.085060454
010a479e1,2165809.4523701747
010d0a2dd,3738316.3663352914
010e3cea2,1316954.611850575
010e5417b,2363625.3765670117
01108a561,110000.0
0110cca98,1210030.6260881082
011449698,3058347.2120435564
0114795f0,1541805.7302368246
011626c20,39200000.0
0117c8f27,2435059.859690362
0117dcb47,1442818.6573680043
0118c34be,2154023.3517549555
0119efcb9,4068824.5528483856
011a58e13,1732492.9000060363
011b7902b,5285775.066545051
011ca122e,200000.0
012053244,2045938.9448245738
0122a258e,1227037.7748307877
0122a4305,862411.1980656083
01230d8ba,859721.551287512
012414f4e,5416666.66
012452125,2093938.3033531583
0124529b5,268000.0
012556288,3035743.7024357026
01257c24c,1872049.621606336
01258b972,1468723.7388423623
0125b64db,1485621.5653876553
01295ef92,3470390.5349840377
012a2752f,2466838.4000150883
012b6ba95,380000.0
012b96b58,3063302.4245821876
012e881b9,2397241.8130510314
012f25e94,2405677.2146831644
012fa70bb,4170000.0
01304fc0a,2281076.8379736347
013230913,2859547.302428572
01336ceb8,1371926.210152821
0133b85e7,1101960.5782239053
0136f8766,2160385.0418095305
0137356b9,2221324.9582339716
013750184,534050.0557361136
013a3f07c,2016186.267465121
013cc1c13,1719120.3822860767
013e96334,1550234.1100085424
013fae0b1,2717926.7508821716
014076343,1601782.9246928617
0140ea0ba,2404182.436259401
0143ee127,246306.93255948232
014461014,1885812.3686519456
01446634f,800000.0
014729fb2,17000000.0
014749c88,3555000.0
014787fc1,1460000.0
014a6143c,1673755.9856193257
014af25cd,1602533.9873096203
014b5797e,6413335.069709207
014badcb1,1464296.1721660183
014c523b1,20000000.0
014e55fdb,1214379.0341286338
014ea0456,2123389.3918192773
0151cc525,1711515.3430034837
015409983,4097768.605294647
015411bfe,1933394.555818514
01560b792,47000.0
0157b07da,2809499.490726887
01587bbbc,1613666.3815744035
0158ba234,2107786.72670838
01590d52a,14800000.0
015a40790,3551358.638959296
015b07817,466807.65424726886
015fc3313,3604765.7850958616
01604ee4b,8963255.187115937
016054375,2501881.236987623
01642dec0,3368586.9304631813
0166ab5ea,1367823.5044065064
016b405be,2200000.0
016bdc940,6760999.871542178
