ID,target
000137c73,1835919.9902736652
00021489f,1726545.577946528
0004d7953,1680327.8346591573
00056a333,3425472.26729887
00056d8eb,1518192.4803533466
0005fc190,2897740.7309628357
000787e86,1480472.0358161784
0008510a0,2320914.636151602
000895faf,3175448.305363744
000986fba,1967847.977904327
0009efcc5,20000000.0
000dd8f00,13397706.746895054
000e1cdc2,2014251.8819379893
00103739c,2105496.107414145
00134b367,1285709.1636356672
001788d0d,1918120.955193669
0019c8ad7,1686776.8749027478
001a267b9,752600.3564633371
001a85486,1947019.0728468995
001c4de06,2166680.190330185
001f9014b,2154628.814807065
00216fb94,3491815.5492148343
00235690e,3174094.6436495003
00240739d,11290538.023343505
0024c3747,2275009.9874748527
00297052d,1597272.3965848773
002ab8f85,1466797.049631137
002bed5c0,1928505.5253954984
002bf3974,2922722.032739946
002d23a26,2516141.320222688
002f27de9,2077212.41454759
0030d8bb4,2276846.655675486
003146acd,1652945.957438866
003223263,977422.9769426192
00335575e,2227695.3113122503
00337cf9d,1948207.9378882297
003394397,2002311.386154842
0036358a3,3345433.7293608557
003770d30,2485267.221656254
003bed5ea,1123695.6394636787
003ea6427,1759988.8222579788
003ef8132,6524575.145231438
003fd1723,2856951.448688846
0041861b4,2943750.0
0042b718b,2608096.522471309
004381d8f,3465119.99105737
0043ca764,2285207.705980429
004486837,501600.40758638555
0045c123e,4000000.0
0048915c6,2021494.0175713464
004ab9a09,2003828.1508926542
004b2e1c9,3799664.2357867435
004c54732,1672779.582805507
004cdefce,6486003.640372118
004dd971b,2022666.66
004f9329b,1713640.5694087662
004fd2bca,1197901.085632991
0054bfedb,1756801.3801462254
0054ec58a,382070.89301303023
00551f45d,20000000.0
005777b4c,1963879.1117225925
00578d6ea,1600893.4899523214
005802488,2000488.0853158685
0059833b6,2167383.9869357636
005a70085,1847035.8410121857
005b148a0,2631254.1159899174
005c28df4,1615364.823838099
005f8dc26,3227104.5696884566
00603c202,3407593.0769994394
006049609,4088308.346682244
00612f47e,755745.0079644069
00647a57f,7158062.485004907
0065853ee,1921363.5276511568
006589d5e,1004409.5270869785
006598823,10000000.0
0065c093c,1591806.9682651637
006738351,2588464.20418284
006a0c6a8,1464648.295315626
006e9efe6,2431672.629709055
006f029d3,1330046.145202505
0070f35a2,2732777.397674357
007135f85,4943572.429928558
007285433,40000000.0
00735e101,1775950.232774596
0074ecf4e,3512964.819845788
007635fa9,1288585.7366225596
007723613,2612489.679586459
007867da9,657720.0475608823
0078bfbd6,884925.4013023847
0078ce229,558534.5777629558
007a89d50,2611081.7420150083
007d43dfa,2381773.39088115
007ee9e05,2437837.9095469997
007ffeae2,2844703.994695081
00835c85c,2096970.2081364428
